"","E","N","agua_10","esg_10","lixo_10","palfac_10","rnmpr_10","v7_10,v21_10","v22_10","v3_10","v4_10","v5_10","v1_10","v8_10","uso_10","NA"
"1146",273328.869668212,9083911.02490918,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"1147",273341.527740196,9083926.39542516,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"1148",273345.7196991,9083931.65592261,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"1149",273351.719954002,9083934.20397606,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"1150",273528.85076651,9084218.10644771,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1151",273586.551847894,9084285.17779017,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1152",273661.678327074,9084424.74536309,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1153",273716.420378643,9085075.0743601,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1154",273818.671297789,9085257.71225588,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1155",273749.956049874,9085268.39764132,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1156",273795.410035636,9085509.06539957,1,1,1,1,2,1,1,1,1,1,1,1,1,3
"1157",273796.725159998,9085530.68275626,1,1,1,1,2,1,1,1,1,1,1,1,1,3
"1158",273789.820757098,9085535.69666789,1,1,1,1,2,1,1,1,1,1,1,1,1,3
"1159",273811.684699616,9085548.51913042,1,1,1,1,2,1,1,1,1,1,1,1,1,3
"1160",273823.972892874,9085554.02621369,1,1,1,1,2,1,1,1,1,1,1,1,1,3
"1161",273999.747483384,9085785.44700377,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"1162",275402.80023829,9086714.62346317,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1163",278689.912483508,9087512.780658,1,1,1,1,2,1,1,1,1,1,1,1,1,21
"1164",279268.649398066,9088794.90361806,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1165",279415.285764431,9088889.26379103,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1166",279421.368214605,9088912.771639,1,1,1,1,1,1,1,1,1,1,1,1,1,19
"1167",279434.35506768,9088906.19601719,1,1,1,1,1,1,1,1,1,1,1,1,1,19
"1168",280075.642584707,9089607.56827851,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1169",280370.970199252,9090327.59886672,1,1,1,1,1,1,1,1,1,1,1,1,1,25
"1170",280397.108295947,9090370.83358012,1,1,1,1,1,1,1,1,1,1,1,1,1,25
"1171",280499.852386729,9090648.81799214,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1172",280527.305607786,9090685.80586482,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1173",280520.072423795,9090675.44926047,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1174",280496.728966369,9090599.17204747,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1175",280674.928317422,9090679.88780519,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1176",280711.094237378,9090733.3147324,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1177",280746.766985697,9090768.82309017,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1178",280584.842298624,9090748.93183419,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1179",280630.049698569,9090786.24848797,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1180",280639.913131284,9090779.8372567,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1181",281107.933013616,9091358.98514762,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1182",281117.796446331,9091383.9725105,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1183",281133.74232922,9091422.93306973,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1184",281233.362999643,9091596.20070442,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1185",281248.980101441,9091643.05200982,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1186",281149.030649928,9091745.71390533,1,1,1,1,1,1,1,1,1,1,1,1,1,25
"1187",281164.483361182,9091764.78320857,1,1,1,1,1,1,1,1,1,1,1,1,1,25
"1188",281219.554193841,9091915.20055748,1,1,1,1,1,1,1,1,1,1,1,1,1,25
"1189",281170.237030266,9091947.42110435,1,1,1,1,1,1,1,1,1,1,1,1,1,25
"1190",281261.802563971,9091993.12167593,1,1,1,1,1,1,1,1,1,1,1,1,1,25
"1191",281284.652849761,9092057.39837912,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1192",281276.762103589,9092133.67559212,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1193",281709.438018692,9092651.50580966,1,1,1,1,1,1,1,1,1,1,1,1,1,3
"1194",281762.700555353,9092733.9476681,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1195",281777.824485517,9092822.63636726,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1196",281795.907445494,9092843.02079488,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1197",281807.086002571,9092853.70618032,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1198",281969.668251825,9092876.8852472,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1199",281985.120963079,9092920.61313223,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1200",281929.063787148,9093014.80891466,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1201",282444.592537058,9094129.86998311,1,1,1,1,1,1,1,1,1,1,1,1,1,30
"1202",282467.607213393,9094170.63883833,1,1,1,1,1,1,1,1,1,1,1,1,1,30
"1203",282568.214227087,9094163.40565434,1,1,1,1,1,1,1,1,1,1,1,1,1,21
"1204",282908.420460486,9094564.84736584,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1205",282890.666281598,9094719.86765002,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1206",282881.789192155,9094680.24952861,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1207",282966.450322959,9094615.80843487,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1208",282972.697163679,9094623.37039995,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1209",282980.341324033,9094630.68577922,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1210",282986.752555298,9094636.93261994,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1211",283012.726261448,9094653.12508864,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1212",283028.507753792,9094659.28973409,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1213",283041.823387957,9094665.37218426,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1214",283046.91949486,9094668.65999517,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1215",283059.330981027,9094675.07122643,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1216",283070.016366468,9094677.8658657,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1217",283075.153571007,9094681.97562933,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1218",283080.989435364,9094682.87977733,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1219",283096.401048981,9094687.52381023,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1220",283105.853505333,9094691.2225975,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1221",282944.175404078,9094721.71704365,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1222",282985.108649845,9094739.30683199,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1223",283029.822878154,9094763.47224214,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1224",283043.960465046,9094776.29470467,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1225",283068.619046833,9094774.97958031,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1226",283154.019935092,9094716.20996038,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1227",283132.155992573,9094798.405233,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1228",283179.171688515,9094832.26968533,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1229",283216.817123378,9094733.79974872,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1230",283304.930455633,9094767.33541995,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1231",283309.204609809,9094775.39055667,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1232",283276.326500759,9094849.69508312,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1233",283377.262295544,9094798.73401409,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1234",283436.93606347,9094817.96770789,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1235",283451.073650362,9094823.55698643,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1236",283473.101983425,9094837.20140168,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1237",283492.089091402,9094842.95507077,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1238",283510.50083247,9094847.55800604,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1239",283507.37741211,9094851.01020749,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1240",283528.172816085,9094859.22973475,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1241",283537.296491346,9094863.01071729,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1242",283544.61187061,9094864.07925583,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1243",283551.105297147,9094868.27121474,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1244",283720.427558757,9094943.89086555,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"1245",284441.444490231,9095525.42241938,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1246",284436.841554964,9095523.8607092,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1247",284564.244227534,9095561.50614406,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1248",285198.62734166,9095596.02815857,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1249",285650.043778922,9095424.89760096,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1250",285683.579450153,9095465.66645618,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"1251",285676.921633071,9095474.46135036,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1252",285698.456794498,9095473.7215929,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"1253",285690.401657781,9095487.85917979,1,1,1,1,1,1,1,1,1,1,1,1,1,15
"1254",285733.389785364,9095506.43531141,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1255",285737.33515845,9095531.42267429,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1256",285797.666488558,9095571.53396733,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1257",285812.461637631,9095588.63058403,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1258",285822.982632527,9095606.71354401,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1259",285840.408030323,9095624.4677229,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1260",285851.25780631,9095640.57799633,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1261",285878.217855731,9095660.63364285,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1262",285880.848104455,9095682.70307355,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1263",285873.203944101,9095701.23810753,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1264",285882.409814635,9095693.34736136,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1265",285894.574714984,9095844.42227244,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1266",285922.521107677,9095849.68276989,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1267",285964.933868352,9095742.1713533,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1268",286004.387599212,9095775.37824344,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1269",286024.443245733,9095795.43388996,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1270",286066.321737136,9095879.93063021,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1271",286114.241581076,9095894.31480292,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1272",286001.469667034,9095951.52271267,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1273",286023.169219007,9095987.68863263,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1274",286095.172277827,9096028.12870676,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1275",286205.026259692,9095968.82481756,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1276",286216.287012041,9095975.35934173,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1277",286234.739850746,9095975.64702518,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1278",286251.589881634,9095979.09922664,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1279",286229.725939116,9095980.66093682,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1280",286278.221149965,9095995.53828116,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1281",286243.041573281,9095986.00362954,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1282",286157.476294478,9096137.1607359,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1283",286242.794987463,9096173.32665585,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1284",286242.794987463,9096185.82033729,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1285",286370.937417487,9096083.07624651,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1286",286371.594979668,9096093.35065559,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1287",286375.293766936,9096096.96724758,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1288",286377.019867661,9096086.93942432,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1289",286382.6091462,9096093.9260225,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1290",286387.047690922,9096097.62480976,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1291",286395.020632367,9096097.70700504,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1292",286389.349158555,9096109.46092902,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1293",286389.369707373,9096116.50917365,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1294",286391.630077371,9096113.18026511,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1295",286393.849349732,9096110.55001638,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1296",286424.713674602,9096252.87113093,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1297",286420.686106244,9096235.28134259,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1298",286421.343668425,9096122.18064746,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1299",286411.8090168,9096112.81038637,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1300",286469.510098184,9096172.31976376,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1301",286456.358854563,9096159.00412959,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1302",286423.973917149,9096130.89334635,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1303",286432.851006592,9096140.75677907,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1304",286519.48482394,9096208.65007426,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1305",286371.862114304,9096345.42300791,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1306",286402.10997463,9096363.50596788,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1307",286454.38616802,9096476.60666301,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1308",286426.439775328,9096464.27737212,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1309",286551.212199174,9096250.07649166,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1310",286559.842702799,9096270.78970036,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1311",286576.528343142,9096291.00973743,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1312",286616.310855093,9096313.03807049,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1313",286610.639381282,9096323.39467484,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1314",286624.612577629,9096343.61471191,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1315",286631.023808893,9096346.94362045,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1316",286628.023681442,9096349.24508808,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1317",286637.024063795,9096358.40986098,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1318",286644.339443059,9096365.14987333,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1319",286647.051887055,9096360.87571916,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1320",286648.695792508,9096371.39671405,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1321",286660.531911766,9096378.62989804,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1322",286651.490431777,9096376.6572115,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1323",286673.765350659,9096385.61649622,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1324",286675.409256111,9096396.46627221,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1325",286677.710723745,9096403.20628456,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1326",286688.396109186,9096415.53557546,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1327",286708.122974616,9096438.2214707,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1328",286717.411040423,9096446.19441214,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1329",286731.384236769,9096459.26346049,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1330",286742.97377021,9096468.96250266,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1331",286717.739821514,9096452.35905759,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1332",286755.138670558,9096479.15471647,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1333",286763.193807276,9096490.82644518,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1334",286771.742115629,9096498.55280081,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1335",286781.605548344,9096506.77232807,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1336",286775.687488715,9096503.48451716,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1337",286790.482637787,9096521.4030866,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1338",286794.099229783,9096525.51285023,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1339",286797.880212324,9096529.29383277,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1340",286801.661194865,9096533.73237749,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1341",286804.455834134,9096538.00653167,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1342",286687.57415646,9096520.90991496,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1343",286670.148758663,9096503.81329826,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1344",286744.124504026,9096534.06115858,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1345",286817.524882481,9096676.21788259,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1346",286879.459020405,9096704.04098237,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1347",286885.212689489,9096699.84902347,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1348",286890.637577482,9096694.83511184,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1349",286895.322708022,9096691.62949621,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1350",286900.090033834,9096685.6292413,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1351",286904.446383283,9096681.84825876,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1352",286911.350786184,9096675.60141804,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1353",286468.482657275,9096895.06279595,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1354",286485.579273982,9096795.77090662,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1355",286513.854447765,9096749.74155395,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1356",286566.459422246,9096666.23115696,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1357",286421.795742424,9096683.32777367,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1358",286392.205444279,9096795.11334444,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1359",286710.629930431,9096648.31258753,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1360",286721.644096963,9096675.76580859,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1361",286759.618312916,9096716.04149217,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1362",286730.849967497,9096682.17703985,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1363",286649.147866507,9096611.32471485,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1364",286641.09272979,9096625.62669229,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1365",286665.093749397,9096624.80473956,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1366",286687.219837719,9096645.34032917,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1367",286303.598940388,9097083.7831419,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1368",286395.657645729,9097093.31779353,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1369",286412.096700254,9097057.80943575,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1370",286409.955598502,9097035.69822435,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1371",286385.136650833,9097116.33246986,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1372",286363.76587995,9097192.93846395,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1373",286378.561029023,9097194.25358831,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1374",286276.638890967,9097184.06137451,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1375",286331.298747263,9097290.75083837,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1376",286324.887515998,9097317.7108878,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1377",286325.051906543,9097339.41043977,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1378",286304.667478932,9097347.46557649,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1379",286297.10551385,9097367.19244192,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1380",286305.325041113,9097370.15147173,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1381",286315.517254919,9097358.15096193,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1382",286321.764095638,9097356.67144702,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1383",286202.087778695,9097447.74380909,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1384",286296.119170579,9097391.2756568,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1385",286289.296962951,9097398.34445024,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1386",286308.695047291,9097392.34419534,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1387",286281.899388415,9097426.61962403,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1388",286285.762566228,9097430.8937782,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1389",286289.214767678,9097433.85280802,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1390",286292.461480947,9097435.49671347,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1391",286290.612087313,9097438.74342674,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1392",286274.748399696,9097439.03111019,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1393",286274.460716242,9097444.33270528,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1394",286297.146611487,9097423.41400839,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1395",286301.379668027,9097428.46901766,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1396",286307.133337111,9097425.18120676,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1397",286272.775713153,9097453.70296635,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1398",286276.145719331,9097459.78541653,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1399",286283.872074958,9097466.68981943,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1400",286269.898878611,9097477.70398596,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1401",286280.995240416,9097485.43034159,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1402",286274.419618606,9097495.78694594,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1403",286260.446422259,9097493.23889249,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1404",286258.144954626,9097497.92402303,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1405",286197.156062337,9097494.88279794,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1406",286255.781840538,9097502.54750711,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1407",286253.603665813,9097507.58196756,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1408",286251.980309179,9097512.45203746,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1409",286251.980309179,9097520.34278363,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1410",286263.487647346,9097506.28739201,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1411",286266.939848797,9097499.21859857,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1412",286260.77520335,9097527.82255344,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1413",286266.775458251,9097533.32963671,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1414",286272.529127335,9097527.24718653,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1415",286276.577244512,9097529.83633762,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1416",286241.952485918,9097556.57035004,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1417",286253.870800449,9097540.46007661,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1418",286250.582989544,9097569.80378894,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1419",286254.52836263,9097564.13231513,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1420",286258.391540444,9097566.26939221,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1421",286151.784271848,9097632.84756304,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1422",286137.317903866,9097644.6836823,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1423",286150.146,9097585.748,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1424",286113.97444644,9097754.16778544,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1425",286170.524794006,9097833.73280934,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1426",286157.373550386,9097887.65290818,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1427",286060.054347597,9097876.47435111,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1428",286041.642606529,9097952.09400192,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1429",286125.810565698,9098003.38385204,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1430",286023.230865461,9098024.42584183,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1431",285982.223,9098136.195,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1432",285940.542421199,9098298.87585713,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1433",285923.563675323,9098333.99968047,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1434",285975.228826247,9098515.95357214,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1435",285980.078347332,9098519.89894523,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1436",285971.941015342,9098523.18675613,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1437",285977.776879699,9098528.52944885,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1438",285973.913701885,9098540.03678702,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1439",285969.5162548,9098545.05069865,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1440",285972.557479887,9098547.02338519,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1441",285967.132591894,9098550.72217246,1,1,1,1,1,1,1,1,1,1,1,1,1,24
